session.id,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
919322,34,0.0969,0.0982,0.0013,0.0882,0.1107,0.0225,0.1088,0.0597,-0.0491,0.0935,0.1935,0.1,0.0552,0.4643,0.4091,0.085,0.2872,0.2022,0.1085,0.197,0.0885,0.1613,0.1407,-0.0206,0.1392,0.1732,0.034,0.1209,0.2213,0.1004,0.1117
919322,42,0.1188,0.2042,0.0854,0.1,0.1613,0.0613,0.1154,0.1447,0.0293,0.0903,0.2299,0.1396,0.0853,0.2984,0.2131,0.1096,0.154,0.0444,0.1132,0.1661,0.0529,0.1573,0.2006,0.0433,0.1283,0.1513,0.023,0.1267,0.2182,0.0915,0.0919
919322,50,0.1172,0.1955,0.0783,0.1003,0.1389,0.0386,0.1439,0.0995,-0.0444,0.1109,0.2397,0.1288,0.0787,0.2891,0.2104,0.1014,0.1241,0.0227,0.1014,0.1086,0.0072,0.1275,0.0903,-0.0372,0.1323,0.0911,-0.0412,0.1423,0.1712,0.0289,0.1159
919728,2,0.1261,0.3046,0.1785,0.0472,0.1361,0.0889,0.043,0.2118,0.1688,0.0464,0.3623,0.3159,0.0467,0.3756,0.3289,0.0346,1.1635,1.1289,0.0599,0.1151,0.0552,0.0907,0.1915,0.1008,0.0488,0.2252,0.1764,0.0836,0.2146,0.131,0.0697
919728,3,0.0699,0.337,0.2671,0.0551,0.1532,0.0981,0.0504,0.8307,0.7803,0.0575,1.2357,1.1782,0.0478,0.4814,0.4336,0.0449,0.3918,0.3469,0.0631,0.1629,0.0998,0.0657,0.1383,0.0726,0.0784,0.2023,0.1239,0.0894,0.2478,0.1584,0.0594
919728,4,0.0707,0.3916,0.3209,0.0507,0.128,0.0773,0.0551,0.2326,0.1775,0.0496,0.4765,0.4269,0.0496,0.4229,0.3733,0.0509,0.3057,0.2548,0.067,0.1098,0.0428,0.0673,0.1813,0.114,0.0551,0.2073,0.1522,0.082,0.1937,0.1117,0.0773
919728,5,0.0707,0.2906,0.2199,0.0438,0.1224,0.0786,0.0493,0.235,0.1857,0.0546,0.3455,0.2909,0.0401,0.3635,0.3234,0.0457,0.2462,0.2005,0.0694,0.4479,0.3785,0.0731,0.2087,0.1356,0.0718,0.2477,0.1759,0.0615,0.3599,0.2984,0.0691
919728,6,0.0873,0.3625,0.2752,0.0501,0.1319,0.0818,0.0533,0.1799,0.1266,0.0562,0.3096,0.2534,0.0488,0.3669,0.3181,0.0464,0.3002,0.2538,0.0636,0.1391,0.0755,0.0164,0.3305,0.3141,0.0794,0.2033,0.1239,0.0892,0.2529,0.1637,0.0678
919728,7,0.0863,0.2932,0.2069,0.053,0.1345,0.0815,0.0541,0.1873,0.1332,0.0538,0.2917,0.2379,0.0425,0.3586,0.3161,0.0478,0.2752,0.2274,0.066,0.0909,0.0249,0.071,0.1824,0.1114,0.057,0.1867,0.1297,0.0871,0.1864,0.0993,0.0781
919728,8,0.0849,0.2301,0.1452,0.0625,0.1335,0.071,0.0541,0.1456,0.0915,0.052,0.8439,0.7919,0.0377,0.8463,0.8086,0.0406,0.4837,0.4431,0.0591,0.161,0.1019,0.0161,0.3015,0.2854,0.0818,0.2142,0.1324,0.0868,0.2639,0.1771,0.0639
919728,9,0.0652,0.4364,0.3712,0.0586,0.1314,0.0728,0.0591,0.1928,0.1337,0.0457,0.2633,0.2176,0.0438,0.3777,0.3339,0.0512,0.291,0.2398,0.0641,0.0573,-0.0068,0.0939,0.2045,0.1106,0.0575,0.1754,0.1179,0.0926,0.2568,0.1642,0.0053
919728,10,0.1016,0.2661,0.1645,0.0499,0.1235,0.0736,0.0433,0.1309,0.0876,0.0544,0.24,0.1856,0.0422,0.3661,0.3239,0.0507,0.3198,0.2691,0.0799,0.0826,0.0027,0.096,0.1902,0.0942,0.057,0.2231,0.1661,0.0955,0.4474,0.3519,0.0786
919728,11,0.0834,0.3006,0.2172,0.0583,0.1277,0.0694,0.0583,0.1754,0.1171,0.0557,0.3007,0.245,0.0475,0.4002,0.3527,0.0509,0.2582,0.2073,0.0625,0.0673,0.0048,0.0968,0.2169,0.1201,0.0599,0.2089,0.149,0.0981,0.2233,0.1252,0.0591
919728,12,0.0631,0.2373,0.1742,0.0581,0.1583,0.1002,0.052,0.1309,0.0789,0.0525,0.245,0.1925,0.0441,0.3949,0.3508,0.0467,0.3421,0.2954,0.0575,0.0755,0.018,0.0942,0.1997,0.1055,0.0599,0.2266,0.1667,0.0836,0.2114,0.1278,0.0551
919728,13,0.0807,0.2396,0.1589,0.0623,0.1327,0.0704,0.0493,0.135,0.0857,0.0496,0.2635,0.2139,0.0317,0.3643,0.3326,0.0578,0.2449,0.1871,0.0694,0.0906,0.0212,0.0952,0.1717,0.0765,0.0567,0.1711,0.1144,0.0818,0.1943,0.1125,0.0813
919728,14,0.067,0.2953,0.2283,0.0551,0.1066,0.0515,0.0665,0.1451,0.0786,0.0573,0.2751,0.2178,0.0422,0.3799,0.3377,0.0446,0.2638,0.2192,0.067,0.0766,0.0096,0.1047,0.2121,0.1074,0.052,0.1746,0.1226,0.0839,0.2491,0.1652,0.0628
919728,15,0.0617,0.2518,0.1901,0.0565,0.1138,0.0573,0.0536,0.1401,0.0865,0.0493,0.2603,0.211,0.0438,0.4012,0.3574,0.048,0.2669,0.2189,0.0728,0.0911,0.0183,0.1118,0.2042,0.0924,0.0591,0.1857,0.1266,0.1042,0.3675,0.2633,0.0863
919728,16,0.0739,0.2276,0.1537,0.0633,0.134,0.0707,0.0536,0.1388,0.0852,0.0538,0.3404,0.2866,0.0491,0.4268,0.3777,0.0493,0.2714,0.2221,0.0602,0.0589,-0.0013,0.1,0.2074,0.1074,0.037,0.1826,0.1456,0.0902,0.2217,0.1315,0.0665
919728,17,0.0525,0.2494,0.1969,0.0491,0.114,0.0649,0.0512,0.1322,0.081,0.0515,0.2527,0.2012,0.0412,0.3646,0.3234,0.0462,0.6196,0.5734,0.0557,0.1091,0.0534,0.0865,0.1812,0.0947,0.0541,0.2002,0.1461,0.1002,0.2275,0.1273,0.0786
919728,18,0.0791,0.2452,0.1661,0.0665,0.1446,0.0781,0.0499,0.1277,0.0778,0.0499,0.2432,0.1933,0.0454,0.3348,0.2894,0.0573,0.4553,0.398,0.0768,0.0985,0.0217,0.0997,0.1791,0.0794,0.0662,0.1952,0.129,0.0844,0.2354,0.151,0.0704
919728,19,0.0633,0.2631,0.1998,0.0562,0.1398,0.0836,0.0515,0.1293,0.0778,0.0493,0.2524,0.2031,0.0467,0.4234,0.3767,0.057,0.3769,0.3199,0.0728,0.1897,0.1169,0.1082,0.2137,0.1055,0.0617,0.1954,0.1337,0.096,0.2755,0.1795,0.0794
919728,20,0.0538,0.2444,0.1906,0.0522,0.1335,0.0813,0.0541,0.1319,0.0778,0.0449,0.2369,0.192,0.0412,0.4749,0.4337,0.0591,0.2562,0.1971,0.0646,0.0998,0.0352,0.0989,0.1725,0.0736,0.0425,0.1686,0.1261,0.0897,0.2312,0.1415,0.0836
919728,21,0.0681,0.2558,0.1877,0.0594,0.1388,0.0794,0.0507,0.1343,0.0836,0.052,0.2318,0.1798,0.0475,0.3978,0.3503,0.0472,0.2743,0.2271,0.0646,0.0908,0.0262,0.0855,0.18,0.0945,0.0565,0.1886,0.1321,0.0736,0.2544,0.1808,0.0944
919728,22,0.0449,0.2423,0.1974,0.0459,0.1227,0.0768,0.0472,0.1427,0.0955,0.0512,0.2698,0.2186,0.0433,0.455,0.4117,0.0417,0.2409,0.1992,0.0737,0.0724,-0.0013,0.1027,0.2017,0.099,0.0522,0.1954,0.1432,0.0873,0.3156,0.2283,0.0786
919728,23,0.0786,0.2568,0.1782,0.0546,0.1424,0.0878,0.0538,0.1351,0.0813,0.047,0.2458,0.1988,0.0462,0.3852,0.339,0.053,0.2519,0.1989,0.0702,0.0877,0.0175,0.0889,0.1652,0.0763,0.0596,0.1851,0.1255,0.0865,0.2728,0.1863,0.0712
919728,24,0.077,0.1961,0.1191,0.0689,0.1491,0.0802,0.0536,0.1393,0.0857,0.0528,0.2632,0.2104,0.0449,0.4026,0.3577,0.0557,0.2554,0.1997,0.0633,0.0819,0.0186,0.1026,0.1857,0.0831,0.0512,0.1807,0.1295,0.0921,0.2128,0.1207,0.072
919728,25,0.0567,0.2312,0.1745,0.0559,0.1184,0.0625,0.0512,0.1377,0.0865,0.0512,0.2363,0.1851,0.0581,0.3731,0.315,0.0604,0.2118,0.1514,0.0731,0.0843,0.0112,0.0987,0.2045,0.1058,0.0507,0.1807,0.13,0.0865,0.2333,0.1468,0.0849
919728,26,0.071,0.2637,0.1927,0.052,0.1259,0.0739,0.0522,0.1311,0.0789,0.0573,0.2662,0.2089,0.0538,0.3733,0.3195,0.0467,0.2069,0.1602,0.0673,0.0685,0.0012,0.1016,0.1903,0.0887,0.0475,0.1812,0.1337,0.0794,0.2528,0.1734,0.0694
919728,27,0.0731,0.2365,0.1634,0.0628,0.1309,0.0681,0.0562,0.1298,0.0736,0.0541,0.2537,0.1996,0.0356,0.3732,0.3376,0.0541,0.2198,0.1657,0.0649,0.0903,0.0254,0.0981,0.1768,0.0787,0.0472,0.1859,0.1387,0.0784,0.2254,0.147,0.077
919728,28,0.09,0.2442,0.1542,0.0607,0.1269,0.0662,0.0515,0.142,0.0905,0.0565,0.2709,0.2144,0.0383,0.5091,0.4708,0.0557,0.2446,0.1889,0.0594,0.0534,-0.006,0.1079,0.1958,0.0879,0.0486,0.2074,0.1588,0.0905,0.247,0.1565,0.0842
919728,29,0.0694,0.289,0.2196,0.0364,0.1071,0.0707,0.0417,0.1477,0.106,0.0451,0.3223,0.2772,0.0457,0.7894,0.7437,0.0507,0.2625,0.2118,0.0675,0.0811,0.0136,0.0894,0.1807,0.0913,0.0496,0.1675,0.1179,0.0781,0.4477,0.3696,0.0625
919728,30,0.0723,0.2059,0.1336,0.0573,0.1415,0.0842,0.048,0.1369,0.0889,0.0538,0.2674,0.2136,0.0372,0.3397,0.3025,0.047,0.2509,0.2039,0.0515,0.0146,-0.0369,0.1145,0.3065,0.192,0.0631,0.1625,0.0994,0.0797,0.2357,0.156,0.053
919728,31,0.0741,0.232,0.1579,0.0646,0.1158,0.0512,0.0438,0.1596,0.1158,0.0512,0.264,0.2128,0.047,0.4049,0.3579,0.0441,0.2051,0.161,0.0599,0.0684,0.0085,0.0973,0.2013,0.104,0.0515,0.1749,0.1234,0.0871,0.4562,0.3691,0.0805
919728,32,0.1124,0.2044,0.092,0.0805,0.1488,0.0683,0.0791,0.1593,0.0802,0.0559,0.2695,0.2136,0.0565,0.4917,0.4352,0.0546,0.2732,0.2186,0.0752,0.0605,-0.0147,0.1126,0.2282,0.1156,0.0422,0.1748,0.1326,0.0892,0.2576,0.1684,0.0636
919728,33,0.0728,0.323,0.2502,0.0691,0.1548,0.0857,0.0544,0.1554,0.101,0.0612,0.284,0.2228,0.0549,0.417,0.3621,0.0644,0.2667,0.2023,0.0613,0.0447,-0.0166,0.1135,0.2183,0.1048,0.0559,0.1822,0.1263,0.0857,0.1961,0.1104,0.0639
919728,34,0.0591,0.2916,0.2325,0.0617,0.1361,0.0744,0.0536,0.1488,0.0952,0.0565,0.6132,0.5567,0.0549,0.416,0.3611,0.0752,0.7148,0.6396,0.0578,0.1019,0.0441,0.096,0.1936,0.0976,0.0747,0.2071,0.1324,0.0905,0.3109,0.2204,0.0588
919728,35,0.1277,0.2173,0.0896,0.0823,0.1678,0.0855,0.0636,0.1683,0.1047,0.0581,0.3677,0.3096,0.0612,0.5185,0.4573,0.0575,0.6477,0.5902,0.0749,0.1198,0.0449,0.0857,0.1852,0.0995,0.0596,0.2062,0.1466,0.0757,0.2642,0.1885,0.0594
919728,37,0.0559,0.3369,0.281,0.0517,0.2595,0.2078,0.0517,0.1556,0.1039,0.0504,0.475,0.4246,0.0525,0.5354,0.4829,0.0496,0.2551,0.2055,0.066,0.0785,0.0125,0.1008,0.2338,0.133,0.0689,0.2155,0.1466,0.0752,0.2199,0.1447,0.0715
919728,38,0.0944,0.3723,0.2779,0.0654,0.1749,0.1095,0.0662,0.2371,0.1709,0.0515,0.4204,0.3689,0.0644,0.5012,0.4368,0.0596,0.2572,0.1976,0.0815,0.0916,0.0101,0.1058,0.2127,0.1069,0.0702,0.1963,0.1261,0.0976,0.2884,0.1908,0.066
919728,39,0.0847,0.3127,0.228,0.0652,0.1053,0.0401,0.0515,0.1837,0.1322,0.057,0.3447,0.2877,0.0559,0.4917,0.4358,0.0559,0.2599,0.204,0.0794,0.09,0.0106,0.1029,0.1895,0.0866,0.0623,0.1831,0.1208,0.0942,0.2489,0.1547,0.0728
919728,40,0.0686,0.2906,0.222,0.0633,0.1095,0.0462,0.0644,0.1578,0.0934,0.0604,0.2711,0.2107,0.0549,0.4105,0.3556,0.0538,0.2786,0.2248,0.0807,0.0987,0.018,0.0915,0.1944,0.1029,0.0644,0.1965,0.1321,0.0947,0.3019,0.2072,0.0697
919728,41,0.1037,0.251,0.1473,0.0823,0.1243,0.042,0.0581,0.1834,0.1253,0.0617,0.2877,0.226,0.053,0.5003,0.4473,0.0583,0.2649,0.2066,0.0911,0.0708,-0.0203,0.0992,0.1987,0.0995,0.0752,0.1786,0.1034,0.0905,0.218,0.1275,0.0789
919728,42,0.0799,0.2156,0.1357,0.0602,0.1246,0.0644,0.0604,0.1693,0.1089,0.0544,0.6409,0.5865,0.047,0.4435,0.3965,0.0528,0.2475,0.1947,0.0885,0.0753,-0.0132,0.0998,0.1824,0.0826,0.0704,0.1928,0.1224,0.0871,0.2679,0.1808,0.0639
919728,43,0.0675,0.2536,0.1861,0.0755,0.1156,0.0401,0.0512,0.187,0.1358,0.0554,0.3956,0.3402,0.0604,0.4289,0.3685,0.0501,0.2624,0.2123,0.0671,0.0658,-0.0013,0.099,0.1906,0.0916,0.0628,0.1994,0.1366,0.0842,0.2835,0.1993,0.0726
919728,44,0.115,0.2478,0.1328,0.0826,0.1069,0.0243,0.0628,0.1976,0.1348,0.0646,0.7162,0.6516,0.0499,0.5492,0.4993,0.052,0.527,0.475,0.072,0.1169,0.0449,0.1055,0.1747,0.0692,0.0694,0.1941,0.1247,0.0828,0.2298,0.147,0.076
919728,45,0.1018,0.2452,0.1434,0.0631,0.1177,0.0546,0.0522,0.1495,0.0973,0.0538,0.2998,0.246,0.057,0.4679,0.4109,0.0525,0.2266,0.1741,0.0749,0.0832,0.0083,0.0865,0.1836,0.0971,0.0562,0.1817,0.1255,0.0784,0.2001,0.1217,0.0686
919728,46,0.105,0.2555,0.1505,0.0615,0.1327,0.0712,0.0573,0.1441,0.0868,0.066,0.2996,0.2336,0.0728,0.7535,0.6807,0.0633,0.2654,0.2021,0.0749,0.0985,0.0236,0.0981,0.1757,0.0776,0.0723,0.1799,0.1076,0.0762,0.2639,0.1877,0.0868
919728,47,0.0786,0.2199,0.1413,0.0631,0.1227,0.0596,0.0478,0.1507,0.1029,0.0544,0.2785,0.2241,0.0533,0.4344,0.3811,0.0554,0.3073,0.2519,0.0765,0.0974,0.0209,0.0966,0.2019,0.1053,0.0623,0.1831,0.1208,0.0749,0.285,0.2101,0.0807
919728,48,0.0894,0.2112,0.1218,0.0654,0.1322,0.0668,0.0491,0.1507,0.1016,0.0504,0.3054,0.255,0.0538,0.4782,0.4244,0.0565,0.2746,0.2181,0.0636,0.0742,0.0106,0.0849,0.1931,0.1082,0.0612,0.1941,0.1329,0.0926,0.2497,0.1571,0.0641
919728,49,0.062,0.1938,0.1318,0.0562,0.1264,0.0702,0.052,0.1456,0.0936,0.0499,0.2603,0.2104,0.0499,0.4078,0.3579,0.0594,0.2514,0.192,0.0697,0.0716,0.0019,0.0921,0.1855,0.0934,0.0596,0.178,0.1184,0.0731,0.2779,0.2048,0.0668
943422,5,0.0786,0.213,0.1344,0.0842,0.1391,0.0549,0.0768,0.1422,0.0654,0.0855,0.2648,0.1793,0.0834,0.5233,0.4399,0.1694,0.1929,0.0235,0.077,0.1512,0.0742,0.0966,0.1441,0.0475,0.0873,0.2028,0.1155,0.0923,0.2135,0.1212,0.0863
943422,7,0.0675,0.184,0.1165,0.0886,0.1511,0.0625,0.0636,0.143,0.0794,0.0789,0.2126,0.1337,0.0865,0.4236,0.3371,0.1303,0.1483,0.018,0.0844,0.1351,0.0507,0.0907,0.1214,0.0307,0.0826,0.2403,0.1577,0.023,0.2183,0.1953,0.1031
943422,9,0.0723,0.1384,0.0661,0.0976,0.148,0.0504,0.0697,0.138,0.0683,0.0855,0.2648,0.1793,0.1016,1.6269,1.5253,0.1561,0.1654,0.0093,0.0807,0.1341,0.0534,0.0902,0.1148,0.0246,0.0892,0.206,0.1168,0.0918,0.2106,0.1188,0.0936
943422,11,0.0718,0.201,0.1292,0.086,0.1525,0.0665,0.0736,0.1535,0.0799,0.0733,0.2829,0.2096,0.1026,0.533,0.4304,0.1775,0.2031,0.0256,0.0781,0.1246,0.0465,0.0997,0.1346,0.0349,0.082,0.1738,0.0918,0.0786,0.1914,0.1128,0.0849
943422,13,0.0715,0.1719,0.1004,0.0923,0.1332,0.0409,0.0726,0.1536,0.081,0.0675,0.2086,0.1411,0.0958,0.4633,0.3675,0.1594,0.1935,0.0341,0.0966,0.1339,0.0373,0.1029,0.1227,0.0198,0.0923,0.2107,0.1184,0.1018,0.238,0.1362,0.1095
943422,14,0.0852,0.1619,0.0767,0.0921,0.8432,0.7511,0.0752,0.158,0.0828,0.0934,0.2756,0.1822,0.0902,0.4489,0.3587,0.1578,0.1776,0.0198,0.0802,0.1264,0.0462,0.1047,0.1391,0.0344,0.0966,0.2108,0.1142,0.0976,0.2657,0.1681,0.1029
943422,15,0.0794,0.1975,0.1181,0.0942,0.1617,0.0675,0.0715,0.1385,0.067,0.0712,0.419,0.3478,0.0992,0.4603,0.3611,0.1549,0.156,0.0011,0.0897,0.1135,0.0238,0.1171,0.1296,0.0125,0.0905,0.1949,0.1044,0.1047,0.2204,0.1157,0.0992
943422,17,0.0857,0.1829,0.0972,0.0884,0.1327,0.0443,0.0704,0.1546,0.0842,0.0781,0.2147,0.1366,0.0926,0.4869,0.3943,0.172,0.2063,0.0343,0.0799,0.1359,0.056,0.0931,0.1388,0.0457,0.0857,0.197,0.1113,0.0944,0.2135,0.1191,0.0989
943422,18,0.0818,0.1801,0.0983,0.0915,0.1369,0.0454,0.0768,0.1631,0.0863,0.0736,0.2616,0.188,0.0921,0.4764,0.3843,0.1692,0.1663,-0.0029,0.0773,0.1462,0.0689,0.0902,0.0984,0.0082,0.0855,0.1952,0.1097,0.0791,0.199,0.1199,0.0871
943422,20,0.0757,0.2325,0.1568,0.0923,0.1472,0.0549,0.0802,0.1443,0.0641,0.0723,0.2102,0.1379,0.0741,0.4371,0.363,0.1612,0.1684,0.0072,0.0836,0.1254,0.0418,0.101,0.1322,0.0312,0.0884,0.1905,0.1021,0.0936,0.1929,0.0993,0.0849
943422,21,0.0797,0.1411,0.0614,0.0997,0.1567,0.057,0.0731,0.1143,0.0412,0.0749,0.2126,0.1377,0.0863,0.4458,0.3595,0.1499,0.1515,0.0016,0.0923,0.1122,0.0199,0.0984,0.1291,0.0307,0.0834,0.1797,0.0963,0.0826,0.1893,0.1067,0.0931
943422,23,0.0749,0.2164,0.1415,0.114,0.2071,0.0931,0.0894,0.1685,0.0791,0.0765,0.2168,0.1403,0.0955,0.4253,0.3298,0.1435,0.1522,0.0087,0.0944,0.1267,0.0323,0.101,0.1235,0.0225,0.0868,0.191,0.1042,0.0849,0.1845,0.0996,0.0963
943422,24,0.0781,0.1564,0.0783,0.0855,0.1517,0.0662,0.0673,0.152,0.0847,0.0707,0.2408,0.1701,0.0955,0.444,0.3485,0.1541,0.1874,0.0333,0.0865,0.1269,0.0404,0.106,0.1311,0.0251,0.0886,0.2049,0.1163,0.0881,0.2628,0.1747,0.0995
943422,26,0.0644,0.1129,0.0485,0.0966,0.1866,0.09,0.0797,0.1261,0.0464,0.0755,0.2277,0.1522,0.0936,0.524,0.4304,0.1699,0.2045,0.0346,0.0805,0.118,0.0375,0.1063,0.1596,0.0533,0.0799,0.1878,0.1079,0.0805,0.1956,0.1151,0.0939
943422,27,0.0594,0.1332,0.0738,0.0855,0.147,0.0615,0.0654,0.1453,0.0799,0.0668,0.2045,0.1377,0.0847,0.6388,0.5541,0.1778,0.2622,0.0844,0.0844,0.1106,0.0262,0.096,0.1488,0.0528,0.0847,0.1857,0.101,0.0871,0.1922,0.1051,0.0931
943422,33,0.0802,0.2341,0.1539,0.0826,0.1367,0.0541,0.0728,0.1812,0.1084,0.0942,0.2429,0.1487,0.0849,0.4439,0.359,0.1469,0.1564,0.0095,0.0926,0.1249,0.0323,0.1031,0.1359,0.0328,0.0852,0.1986,0.1134,0.0799,0.5974,0.5175,0.1055
943422,36,0.0697,0.1234,0.0537,0.1002,0.1791,0.0789,0.0544,0.1357,0.0813,0.0849,0.2349,0.15,0.0939,0.5442,0.4503,0.1593,0.2031,0.0438,0.0834,0.1246,0.0412,0.1089,0.1393,0.0304,0.0857,0.2057,0.12,0.0842,0.1811,0.0969,0.091
943422,41,0.0718,0.1783,0.1065,0.0905,0.1588,0.0683,0.0644,0.1639,0.0995,0.0726,0.2277,0.1551,0.0968,0.4975,0.4007,0.1649,0.2098,0.0449,0.0791,0.1802,0.1011,0.0947,0.1317,0.037,0.0791,0.2046,0.1255,0.086,0.1856,0.0996,0.1
943422,44,0.0707,0.1202,0.0495,0.0995,0.1855,0.086,0.0723,0.167,0.0947,0.0686,0.2002,0.1316,0.0839,0.4387,0.3548,0.1546,0.1802,0.0256,0.096,0.1473,0.0513,0.0923,0.1617,0.0694,0.0799,0.188,0.1081,0.0849,0.2037,0.1188,0.0828
943422,48,0.0726,0.1672,0.0946,0.0947,0.148,0.0533,0.076,0.1842,0.1082,0.0794,0.2366,0.1572,0.0934,0.4397,0.3463,0.1422,0.1565,0.0143,0.0834,0.1281,0.0447,0.1031,0.1588,0.0557,0.0902,0.2207,0.1305,0.0918,0.2391,0.1473,0.0963
949976,1,0.062,0.6082,0.5462,0.0399,0.2122,0.1723,0.0663,0.126,0.0597,0.0607,0.6961,0.6354,0.0473,0.7704,0.7231,0.1296,0.1946,0.065,0.071,0.3133,0.2423,0.0971,0.2866,0.1895,0.1082,0.2544,0.1462,0.0908,0.4984,0.4076,0.094
949976,2,0.0721,0.3837,0.3116,0.0555,0.2371,0.1816,0.0755,0.2771,0.2016,0.0644,1.0869,1.0225,0.038,1.0601,1.0221,0.0911,0.3302,0.2391,0.0871,0.2585,0.1714,0.1111,0.2339,0.1228,0.1035,0.2537,0.1502,0.0961,0.7802,0.6841,0.1602
949976,3,0.0879,1.2341,1.1462,0.0425,0.2309,0.1884,0.0758,0.2481,0.1723,0.0694,0.8133,0.7439,0.0644,0.7807,0.7163,0.1006,0.1956,0.095,0.0797,0.1756,0.0959,0.1082,0.2592,0.151,0.1061,0.2275,0.1214,0.1119,0.5467,0.4348,0.0982
949976,4,0.1275,0.3858,0.2583,0.0671,0.2128,0.1457,0.0911,0.1787,0.0876,0.0956,0.7038,0.6082,0.0731,0.7746,0.7015,0.1122,0.2109,0.0987,0.1061,0.1698,0.0637,0.0998,0.2186,0.1188,0.1148,0.3943,0.2795,0.0916,0.6058,0.5142,0.0855
949976,5,0.0934,0.5192,0.4258,0.0496,0.156,0.1064,0.0523,0.226,0.1737,0.0813,0.9178,0.8365,0.057,1.0619,1.0049,0.08,0.5136,0.4336,0.0536,0.3142,0.2606,0.1177,0.2458,0.1281,0.1022,0.2779,0.1757,0.1077,0.6187,0.511,0.1035
949976,6,0.0829,0.4243,0.3414,0.0518,0.3147,0.2629,0.0752,0.2233,0.1481,0.0613,0.7194,0.6581,0.0594,0.8857,0.8263,0.127,0.2387,0.1117,0.0903,0.2295,0.1392,0.1159,0.2387,0.1228,0.0816,0.2304,0.1488,0.0995,0.3274,0.2279,0.0795
949976,7,0.0779,0.3837,0.3058,0.0623,0.2515,0.1892,0.0591,0.2473,0.1882,0.0903,0.7518,0.6615,0.0723,0.935,0.8627,0.1164,0.2143,0.0979,0.0679,0.1815,0.1136,0.0937,0.1996,0.1059,0.0787,0.3088,0.2301,0.0974,0.4805,0.3831,0.0602
949976,8,0.0784,0.4203,0.3419,0.0275,0.3555,0.328,0.0686,0.314,0.2454,0.0813,0.6304,0.5491,0.071,0.7572,0.6862,0.1413,0.2757,0.1344,0.0903,0.1783,0.088,0.0953,0.2418,0.1465,0.1011,0.2932,0.1921,0.0808,0.2913,0.2105,0.0776
949976,10,0.0694,0.3973,0.3279,0.0607,0.2425,0.1818,0.0494,1.0432,0.9938,0.0855,0.447,0.3615,0.0631,1.7872,1.7241,0.1188,0.3416,0.2228,0.0847,0.8324,0.7477,0.1066,0.2906,0.184,0.1035,1.3854,1.2819,0.0779,0.804,0.7261,0.0684
949976,11,0.0855,0.8206,0.7351,0.0671,0.2133,0.1462,0.0628,0.3286,0.2658,0.0681,0.8589,0.7908,0.0729,0.9032,0.8303,0.1415,0.4701,0.3286,0.166,0.3506,0.1846,0.1161,0.3046,0.1885,0.095,0.3354,0.2404,0.0771,0.5427,0.4656,0.1103
949976,12,0.0884,0.5847,0.4963,0.0639,0.2138,0.1499,0.0776,0.2808,0.2032,0.0668,0.8495,0.7827,0.0766,0.882,0.8054,0.1259,0.4167,0.2908,0.1541,0.4278,0.2737,0.0895,0.2645,0.175,0.1077,0.289,0.1813,0.0689,0.3269,0.258,0.0858
949976,14,0.08,0.5248,0.4448,0.0584,0.2695,0.2111,0.0839,0.327,0.2431,0.071,0.8141,0.7431,0.0689,0.8917,0.8228,0.1043,0.2392,0.1349,0.0832,0.2741,0.1909,0.1109,0.2474,0.1365,0.0995,0.2826,0.1831,0.0871,0.5992,0.5121,0.0884
949976,15,0.0774,0.4299,0.3525,0.0665,0.2705,0.204,0.0708,0.2637,0.1929,0.095,0.4082,0.3132,0.0739,0.9285,0.8546,0.128,0.2336,0.1056,0.1064,0.2427,0.1363,0.1059,0.2556,0.1497,0.0876,0.3143,0.2267,0.0847,0.3498,0.2651,0.0969
949976,16,0.0898,0.5647,0.4749,0.0481,0.1307,0.0826,0.0692,2.6547,2.5855,0.0723,0.7552,0.6829,0.0758,0.9336,0.8578,0.137,0.3112,0.1742,0.1117,0.3569,0.2452,0.1468,0.2946,0.1478,0.0969,0.2647,0.1678,0.0929,0.5741,0.4812,0.1008
949976,17,0.0892,0.9813,0.8921,0.0473,0.188,0.1407,0.076,0.2476,0.1716,0.071,0.8603,0.7893,0.0718,1.4649,1.3931,0.0737,0.4802,0.4065,0.0631,0.4173,0.3542,0.1204,0.3173,0.1969,0.104,0.3383,0.2343,0.0613,0.4795,0.4182,0.0961
949976,19,0.0961,1.0038,0.9077,0.095,0.4217,0.3267,0.1006,1.6066,1.506,0.0884,0.7697,0.6813,0.0565,0.8757,0.8192,0.0843,0.3984,0.3141,0.113,0.534,0.421,0.123,0.2822,0.1592,0.1069,0.317,0.2101,0.0816,0.315,0.2334,0.0797
949976,20,0.0879,0.5185,0.4306,0.0739,0.2441,0.1702,0.0692,0.3685,0.2993,0.0879,0.4048,0.3169,0.0723,0.9577,0.8854,0.1159,0.2484,0.1325,0.1111,0.2212,0.1101,0.1111,0.2457,0.1346,0.1008,0.3006,0.1998,0.0898,0.5964,0.5066,0.1003
